YYYYMMDD	Cochlo_YN	type	Cell_min	Cell_max	LAT	LON
20080812	0	NA	250	700	34.76659218	128.064646
20080909	1	Cochlodinium polykrikoides	50	1200	34.77632359	127.9252214
20020828	0	NA	50	300	34.75416692	128.2510418
20080812	1	Cochlodinium polykrikoides	200	2500	34.76659218	128.064646
20140907	1	Cochlodinium polykrikoides	20	3250	34.78686694	128.51748
20140830	1	Cochlodinium polykrikoides	50	600	34.76738733	128.6427794
20140827	1	Cochlodinium polykrikoides	500	5120	34.76827356	128.6518227
20020905	0	NA	100	400	34.75416692	128.2510418
20080813	1	Cochlodinium polykrikoides	950	2650	34.76481139	128.066377
20140906	1	Cochlodinium polykrikoides	100	150	34.77000501	128.6463386
20080813	1	Cochlodinium polykrikoides	250	1700	34.76481139	128.066377
20140831	1	Cochlodinium polykrikoides	10	450	34.77046838	128.6600878
20030917	0	NA	200	8100	34.879294	128.154249
20140810	0	Cochlodinium polykrikoides	0	0	34.71327543	128.5503843
20060816	0	NA	20	1900	34.71978107	127.9396671
20020816	0	NA	100	1200	34.878921	128.200596
20020816	0	NA	500	4500	34.75416692	128.2510418
20030830	0	NA	50	4200	34.880984	128.13056
20040625	0	NA	3000	12000	34.879294	128.154249
20140827	1	Cochlodinium polykrikoides	120	9840	34.76827356	128.6518227
20020910	0	NA	80	600	34.72753	128.173967
20020817	0	NA	140	1550	34.878921	128.200596
20030903	0	NA	100	3400	34.801895	128.358179
20000616	0	Proro. micans	2850	3200	34.864198	128.364371
20080813	1	Cochlodinium polykrikoides	50	350	34.76481139	128.066377
20020524	0	NA	1000	13100	34.870926	128.099296
20020522	0	NA	4500	5100	34.870926	128.099296
20140827	1	Cochlodinium polykrikoides	500	2200	34.76827356	128.6518227
20060816	0	NA	280	1350	34.71978107	127.9396671
20080812	0	Cochlodinium polykrikoides	10	100	34.76659218	128.064646
20140930	1	Cochlodinium polykrikoides	160	320	34.83664043	128.729797
20030827	0	NA	300	10200	34.880984	128.13056
20040708	0	NA	350	17000	34.879294	128.154249
20080814	1	Cochlodinium polykrikoides	250	2300	34.82759605	128.1100026
20140831	1	Cochlodinium polykrikoides	30	756	34.77046838	128.6600878
20070810	0	NA	90	1300	34.81230996	128.2474599
20080814	1	Cochlodinium polykrikoides	50	350	34.82759605	128.1100026
20020910	0	NA	400	3600	34.718218	128.070284
20030922	0	NA	20	950	34.880984	128.13056
20060824	0	NA	650	3700	34.75416692	128.2510418
20080812	1	Cochlodinium polykrikoides	50	500	34.76659218	128.064646
20140811	1	Cochlodinium polykrikoides	410	910	34.78071786	128.4397587
20020805	0	NA	100	4500	34.75416692	128.2510418
20080909	1	Cochlodinium polykrikoides	200	2000	34.77632359	127.9252214
20080813	0	Cochlodinium polykrikoides	10	120	34.76481139	128.066377
20030830	0	NA	250	24000	34.801895	128.358179
20070810	0	NA	70	1160	34.81230996	128.2474599
20080813	0	Cochlodinium sp.	30	660	34.76481139	128.066377
20080814	1	Cochlodinium polykrikoides	300	960	34.82759605	128.1100026
20050813	0	NA	100	850	34.75416692	128.2510418
20080814	0	NA	160	1860	34.82759605	128.1100026
20040628	0	NA	3000	12000	34.879294	128.154249
20140828	0	Cochlodinium polykrikoides	12	12	34.84087295	128.7316831
20020829	0	NA	100	1200	34.879731	128.137501
20060816	0	NA	40	380	34.71978107	127.9396671
20010621	0	Heterosigma akashiwo	1500	2200	34.866032	128.414737
20080918	1	Cochlodinium polykrikoides	350	920	34.79377581	127.9496532
20020820	0	NA	600	20000	34.75416692	128.2510418
20140927	1	Cochlodinium polykrikoides	100	800	34.89950527	128.7415106
20060816	0	NA	16	182	34.71978107	127.9396671
20020829	0	NA	200	6000	34.75416692	128.2510418
20140906	1	Cochlodinium polykrikoides	300	4600	34.77000501	128.6463386
20010621	0	Heterosigma akashiwo	450	900	34.846698	128.094672
20020828	0	NA	2600	12000	34.747036	128.169545
20140902	1	Cochlodinium polykrikoides	180	900	34.78994298	128.6867616
20020815	0	NA	350	6800	34.844142	128.245813
20020815	0	NA	300	500	34.876914	128.136127
20020828	0	NA	20	330	34.879731	128.137501
20080814	0	Cochlodinium polykrikoides	10	110	34.82759605	128.1100026
20050729	0	NA	80	4000	34.75416692	128.2510418
20030903	0	NA	40	9200	34.880984	128.13056
20140810	0	Cochlodinium polykrikoides	4	6	34.71327543	128.5503843
20140907	1	Cochlodinium polykrikoides	1280	2560	34.78686694	128.51748
20080813	1	Cochlodinium polykrikoides	200	4200	34.76481139	128.066377
20140823	0	Cochlodinium polykrikoides	8	80	34.73044682	128.6421549
20140901	1	Cochlodinium polykrikoides	700	2150	34.62038761	128.554558
20140906	1	Cochlodinium polykrikoides	38	782	34.77000501	128.6463386
20140901	1	Cochlodinium polykrikoides	50	680	34.62038761	128.554558
20140827	1	Cochlodinium polykrikoides	43	250	34.76827356	128.6518227
20140928	1	Cochlodinium polykrikoides	100	600	34.91385733	128.7369274
20140805	1	Cochlodinium polykrikoides	150	150	34.79286544	128.700731
20140805	0	Cochlodinium polykrikoides	60	80	34.79286544	128.700731
20140903	1	Cochlodinium polykrikoides	1272	1648	34.73883337	128.5645406
20140829	1	Cochlodinium polykrikoides	400	860	34.79799269	128.7442264
20000714	0	Gym. sangunieum	1200	1300	34.9041818	128.6058831
20140926	1	Cochlodinium polykrikoides	100	1232	34.79004447	128.7475125
20140906	1	Cochlodinium polykrikoides	250	5800	34.77000501	128.6463386
20140905	1	Cochlodinium polykrikoides	40	450	34.78686694	128.51748
20140822	0	Karenia mikimotoi	20	40	34.72945771	128.5652536
20140831	0	Cochlodinium polykrikoides	23	120	34.77046838	128.6600878
20140904	1	Cochlodinium polykrikoides	40	860	34.80326225	128.5460015
20140824	1	Cochlodinium polykrikoides	50	500	34.77866807	128.6772007
20140823	1	Cochlodinium polykrikoides	8	250	34.73044682	128.6421549
20140823	1	Cochlodinium polykrikoides	250	2300	34.73044682	128.6421549
20140907	1	Cochlodinium polykrikoides	5	1480	34.78686694	128.51748
20020821	0	NA	3400	8000	34.769853	128.550179
20140831	1	Cochlodinium polykrikoides	50	800	34.77046838	128.6600878
20010126	0	Prorocentrum micans	540	700	34.862685	128.417763
20140907	1	Cochlodinium polykrikoides	160	5180	34.78686694	128.51748
20140903	1	Cochlodinium polykrikoides	25	1300	34.73883337	128.5645406
20140906	1	Cochlodinium polykrikoides	100	1500	34.77000501	128.6463386
20140831	1	Cochlodinium polykrikoides	70	640	34.77046838	128.6600878
20140830	1	Cochlodinium polykrikoides	100	800	34.76738733	128.6427794
20140926	1	Cochlodinium polykrikoides	5	400	34.79004447	128.7475125
20140901	1	Cochlodinium polykrikoides	880	1280	34.62038761	128.554558
20140904	1	Cochlodinium polykrikoides	400	2200	34.80326225	128.5460015
20140904	0	Cochlodinium polykrikoides	4	38	34.80326225	128.5460015
20140830	1	Cochlodinium polykrikoides	10	380	34.76738733	128.6427794
20050808	0	NA	100	6480	34.73675	128.570429
20140829	1	Cochlodinium polykrikoides	240	680	34.79799269	128.7442264
20140927	0	Cochlodinium polykrikoides	20	80	34.89950527	128.7415106
20140828	1	Cochlodinium polykrikoides	600	2800	34.84087295	128.7316831
20140829	1	Cochlodinium polykrikoides	80	800	34.79799269	128.7442264
20140829	1	Cochlodinium polykrikoides	12	340	34.79799269	128.7442264
20040809	0	NA	200	1560	34.764178	128.506907
20140902	1	Cochlodinium polykrikoides	40	1120	34.78994298	128.6867616
20140820	0	Alexandrium sp.	300	400	34.76626208	128.6498498
20140901	1	Cochlodinium polykrikoides	9	900	34.62038761	128.554558
20140812	1	Cochlodinium polykrikoides	110	510	34.72476948	128.5709579
20140824	1	Cochlodinium polykrikoides	160	2260	34.77866807	128.6772007
20140828	1	Cochlodinium polykrikoides	10	300	34.84087295	128.7316831
20140906	1	Cochlodinium polykrikoides	410	1680	34.77000501	128.6463386
20140901	1	Cochlodinium polykrikoides	990	6100	34.62038761	128.554558
20140825	1	Cochlodinium polykrikoides	840	3110	34.76578248	128.6871833
20140825	1	Cochlodinium polykrikoides	200	1500	34.76578248	128.6871833
20140904	1	Cochlodinium polykrikoides	10	900	34.80326225	128.5460015
20140902	1	Cochlodinium polykrikoides	250	2600	34.78994298	128.6867616
20140823	1	Cochlodinium polykrikoides	320	400	34.73044682	128.6421549
20080817	1	Cochlodinium polykrikoides	250	NA	34.91085152	128.7234368
20140828	1	Cochlodinium polykrikoides	1000	2800	34.84087295	128.7316831
20140907	1	Cochlodinium polykrikoides	59	723	34.78686694	128.51748
20140822	1	Cochlodinium polykrikoides	90	12000	34.72945771	128.5652536
20140907	1	Cochlodinium polykrikoides	20	240	34.78686694	128.51748
20020812	0	NA	430	3700	34.825508	128.446505
20030828	0	NA	300	4600	34.772352	128.585461
20140824	1	Cochlodinium polykrikoides	120	360	34.77866807	128.6772007
20140902	1	Cochlodinium polykrikoides	240	1440	34.78994298	128.6867616
20140829	1	Cochlodinium polykrikoides	100	300	34.79799269	128.7442264
20020907	0	NA	200	980	34.772352	128.585461
20020821	0	NA	240	6400	34.825508	128.446505
20000718	0	Rhizosolenia 외 2종	2300	4300	34.862685	128.417763
20140828	1	Cochlodinium polykrikoides	260	1040	34.84087295	128.7316831
20140825	1	Cochlodinium polykrikoides	89	1150	34.76578248	128.6871833
20140822	1	Cochlodinium polykrikoides	50	800	34.72945771	128.5652536
20140906	1	Cochlodinium polykrikoides	100	5000	34.77000501	128.6463386
20080817	1	Cochlodinium polykrikoides	100	350	34.91085152	128.7234368
20140901	1	Cochlodinium polykrikoides	320	1840	34.62038761	128.554558
20140927	1	Cochlodinium polykrikoides	32	13600	34.89950527	128.7415106
20140907	1	Cochlodinium polykrikoides	400	1600	34.78686694	128.51748
20140813	0	Karenia mikimotoi	60	280	34.83487256	128.7313917
20140903	1	Cochlodinium polykrikoides	100	600	34.73883337	128.5645406
20140904	1	Cochlodinium polykrikoides	10	3100	34.80326225	128.5460015
20140902	1	Cochlodinium polykrikoides	20	420	34.78994298	128.6867616
20140811	1	Cochlodinium polykrikoides	420	920	34.78071786	128.4397587
20140829	0	Cochlodinium polykrikoides	30	100	34.79799269	128.7442264
20140830	1	Cochlodinium polykrikoides	300	5000	34.76738733	128.6427794
20040809	0	NA	200	1200	34.802036	128.700894
20050804	0	NA	120	910	34.686755	128.467755
20140902	1	Cochlodinium polykrikoides	300	2000	34.78994298	128.6867616
20140903	1	Cochlodinium polykrikoides	15	1800	34.73883337	128.5645406
20001127	0	Prorocentrum micans	1100	6200	34.862685	128.417763
20140829	1	Cochlodinium polykrikoides	600	2000	34.79799269	128.7442264
20140902	1	Cochlodinium polykrikoides	182	1090	34.78994298	128.6867616
20140830	1	Cochlodinium polykrikoides	32	1360	34.76738733	128.6427794
20070811	0	NA	500	1300	34.72757508	128.6157286
20070811	0	NA	20	400	34.72757508	128.6157286
20140902	1	Cochlodinium polykrikoides	200	1640	34.78994298	128.6867616
20140928	1	Cochlodinium polykrikoides	180	640	34.91385733	128.7369274
20140902	1	Cochlodinium polykrikoides	60	15000	34.78994298	128.6867616
20140828	1	Cochlodinium polykrikoides	800	4200	34.84087295	128.7316831
20140828	1	Cochlodinium polykrikoides	200	900	34.84087295	128.7316831
20040806	0	NA	820	3100	34.802036	128.700894
20040806	0	NA	350	950	34.70943	128.55504
20140829	1	Cochlodinium polykrikoides	500	1750	34.79799269	128.7442264
20140829	0	Cochlodinium polykrikoides	20	80	34.79799269	128.7442264
20140907	1	Cochlodinium polykrikoides	420	3670	34.78686694	128.51748
20140829	1	Cochlodinium polykrikoides	4500	4500	34.79799269	128.7442264
20141007	1	Cochlodinium polykrikoides	180	1140	34.70919454	128.4180884
20140830	1	Cochlodinium polykrikoides	30	1840	34.76738733	128.6427794
20020821	0	NA	1000	1200	34.652738	128.513914
20140813	0	Cochlodinium polykrikoides	35	150	34.83487256	128.7313917
20140822	1	Cochlodinium polykrikoides	1120	1120	34.72945771	128.5652536
20020909	0	NA	700	1500	34.773356	128.642811
20140927	1	Cochlodinium polykrikoides	800	1500	34.89950527	128.7415106
20140824	1	Cochlodinium polykrikoides	250	2240	34.77866807	128.6772007
20140906	1	Cochlodinium polykrikoides	200	4600	34.77000501	128.6463386
20140815	0	Cochlodinium polykrikoides	20	50	34.8329688	128.7372728
20140814	0	Cochlodinium polykrikoides	50	100	34.74719499	128.7042962
20140903	1	Cochlodinium polykrikoides	16	12000	34.73883337	128.5645406
20050803	0	NA	120	910	34.686755	128.467755
20140813	1	Cochlodinium polykrikoides	200	450	34.83487256	128.7313917
20140822	1	Cochlodinium polykrikoides	40	440	34.72945771	128.5652536
20140824	1	Cochlodinium polykrikoides	20	550	34.77866807	128.6772007
20140903	1	Cochlodinium polykrikoides	10	3000	34.73883337	128.5645406
20140815	1	Cochlodinium polykrikoides	100	360	34.8329688	128.7372728
20140814	0	Cochlodinium polykrikoides	50	100	34.74719499	128.7042962
20140805	0	Cochlodinium polykrikoides	40	60	34.79286544	128.700731
20140902	1	Cochlodinium polykrikoides	12	380	34.78994298	128.6867616
20140824	1	Cochlodinium polykrikoides	360	360	34.77866807	128.6772007
20140815	0	Karenia mikimotoi	40	380	34.8329688	128.7372728
20140814	0	Karenia mikimotoi	200	400	34.74719499	128.7042962
20140812	1	Cochlodinium polykrikoides	1340	2040	34.72476948	128.5709579
20140903	1	Cochlodinium polykrikoides	20	1200	34.73883337	128.5645406
20140813	1	Cochlodinium polykrikoides	800	1140	34.83487256	128.7313917
20141007	1	Cochlodinium polykrikoides	100	900	34.70919454	128.4180884
20140903	1	Cochlodinium polykrikoides	200	2800	34.73883337	128.5645406
20020822	0	NA	360	2800	34.796854	128.47119
20140825	1	Cochlodinium polykrikoides	50	3000	34.76578248	128.6871833
20140828	1	Cochlodinium polykrikoides	500	3500	34.84087295	128.7316831
20140825	1	Cochlodinium polykrikoides	100	1000	34.76578248	128.6871833
20140823	1	Cochlodinium polykrikoides	400	1600	34.73044682	128.6421549
20140813	1	Cochlodinium polykrikoides	100	200	34.83487256	128.7313917
20140928	0	Cochlodinium polykrikoides	10	50	34.91385733	128.7369274
20140928	1	Cochlodinium polykrikoides	5	1400	34.91385733	128.7369274
20140828	1	Cochlodinium polykrikoides	288	1632	34.84087295	128.7316831
20140814	1	Cochlodinium polykrikoides	100	360	34.74719499	128.7042962
20140725	0	Cochlodinium polykrikoides	0.01	0.24	34.14394822	127.5643167
20140908	1	Cochlodinium polykrikoides	200	4500	33.94744895	128.6700921
20020818	0	NA	200	2000	34.710847	128.472235
20020818	0	NA	200	12000	34.825508	128.446505
20140908	0	Cochlodinium polykrikoides	28	109	33.94744895	128.6700921
20020827	0	NA	1500	5500	34.747577	128.500068
20140908	0	Cochlodinium polykrikoides	65	131	33.94744895	128.6700921
20140908	1	Cochlodinium polykrikoides	100	2300	33.94744895	128.6700921
20140908	1	Cochlodinium polykrikoides	40	1488	33.94744895	128.6700921
20140908	1	Cochlodinium polykrikoides	40	3250	33.94744895	128.6700921
20140908	1	Cochlodinium polykrikoides	1000	1600	33.94744895	128.6700921
20140908	1	Cochlodinium polykrikoides	240	1560	33.94744895	128.6700921
20080817	1	Cochlodinium polykrikoides	480	1340	34.91085152	128.7234368
20020817	0	NA	450	2000	34.710847	128.472235
20140908	1	Cochlodinium polykrikoides	100	3200	33.94744895	128.6700921
20140724	0	Cochlodinium polykrikoides	40	80	33.90020545	128.2682662
20020820	0	NA	640	1400	34.773614	128.524484
20140724	0	Cochlodinium polykrikoides	0	0.84	33.90020545	128.2682662
20140905	0	Mesodinium rubrum	100	100	33.22722922	126.3665321
20140909	1	Cochlodinium polykrikoides	50	1000	35.46556124	129.3903144
20140909	1	Cochlodinium polykrikoides	50	1400	35.46556124	129.3903144
20140909	1	Cochlodinium polykrikoides	210	1760	35.46556124	129.3903144
20140909	1	Cochlodinium polykrikoides	300	4400	35.46556124	129.3903144
20140920	1	Cochlodinium polykrikoides	1	680	35.4270144	129.3721348
20030827	0	NA	350	2600	34.772352	128.585461
20140616	0	Akashiwo sanguinea	10000	15000	35.48906269	129.3894992
20140909	1	Cochlodinium polykrikoides	400	4800	35.46556124	129.3903144
20140920	1	Cochlodinium polykrikoides	80	630	35.4270144	129.3721348
20140909	0	Cochlodinium polykrikoides	83	92	35.46556124	129.3903144
20020822	0	NA	600	1800	34.769853	128.550179
20140909	1	Cochlodinium polykrikoides	1200	4400	35.46556124	129.3903144
20030821	0	NA	240	320	34.772352	128.585461
20010601	0	Prorocentrum micans	1200	1500	34.862685	128.417763
20140909	1	Cochlodinium polykrikoides	20	650	35.46556124	129.3903144
20140920	1	Cochlodinium polykrikoides	40	180	35.4270144	129.3721348
20140909	0	Cochlodinium polykrikoides	2	116	35.46556124	129.3903144
20140920	1	Cochlodinium polykrikoides	60	8000	35.4270144	129.3721348
20140920	1	Cochlodinium polykrikoides	100	5000	35.4270144	129.3721348
20040812	0	NA	20	1250	34.764178	128.506907
20140920	1	Cochlodinium polykrikoides	100	300	35.4270144	129.3721348
20140803	0	Cochlodinium polykrikoides	0	0	34.92801709	128.2543513
20140803	0	Cochlodinium polykrikoides	0	0	34.92801709	128.2543513
20011024	0	Alexandrium sp.	1220	4780	34.9041818	128.6058831
20040810	0	NA	200	1550	34.764178	128.506907
20040810	0	NA	30	1200	34.802036	128.700894
20140929	0	Cochlodinium polykrikoides	10	30	34.99216996	128.7141101
20140808	1	Cochlodinium polykrikoides	120	240	35.07586369	128.7986415
20140913	1	Cochlodinium polykrikoides	1000	20000	34.92388272	128.7386275
20020816	0	NA	600	4800	34.800952	128.517498
20140929	1	Cochlodinium polykrikoides	40	1120	34.99216996	128.7141101
20040812	0	NA	20	2760	34.802036	128.700894
20140913	1	Cochlodinium polykrikoides	360	18300	34.92388272	128.7386275
20140808	0	Heterosigma akashiwo	9000	10000	35.0962953	128.778998
20140808	1	Cochlodinium polykrikoides	1	712	35.07586369	128.7986415
20140808	0	Heterosigma akashiwo	9000	10000	35.0962953	128.778998
20140929	1	Cochlodinium polykrikoides	300	2250	34.99216996	128.7141101
20000802	0	Noctiluca scintillans	550	700	34.9041818	128.6058831
20140913	1	Cochlodinium polykrikoides	110	4600	34.92388272	128.7386275
20140808	0	Heterosigma akashiwo	2000	2000	35.0962953	128.778998
20140913	0	Cochlodinium polykrikoides	5	150	34.92388272	128.7386275
20140603	0	Heterosigma akashiwo	15000	25000	35.19215782	128.5887875
20140913	1	Cochlodinium polykrikoides	700	3800	34.92388272	128.7386275
20140508	0	Akashiwo sanguinea	1000	2000	35.13998945	128.6805327
20040618	0	NA	1100	1600	34.83713698	128.4443301
20140913	1	Cochlodinium polykrikoides	60	950	34.92388272	128.7386275
20040708	0	NA	600	940	34.787313	128.509301
20140913	0	Cochlodinium polykrikoides	5	170	34.92388272	128.7386275
20140913	1	Cochlodinium polykrikoides	170	4600	34.92388272	128.7386275
20140929	1	Cochlodinium polykrikoides	100	800	34.99216996	128.7141101
20140929	1	Cochlodinium polykrikoides	5	1400	34.99216996	128.7141101
20140913	1	Cochlodinium polykrikoides	40	2150	34.92388272	128.7386275
20140806	0	Pterosperma sp.	9000	10000	34.55729736	127.0057857
20070811	0	NA	50	100	34.72757508	128.6157286
20020827	0	NA	300	2870	34.769853	128.550179
20020820	0	NA	240	6700	34.825508	128.446505
20140806	0	Pterosperma sp.	4000	10000	34.55729736	127.0057857
20040628	0	NA	600	1350	34.83713698	128.4443301
20001005	0	Gympo. sangunieum	300	NA	34.9041818	128.6058831
20140806	0	Prorocentrum micans	1200	1800	34.53173608	127.0521844
20140707	0	Prorocentrum dentatum	5000	9000	34.46231631	126.9765043
20140821	0	Alexandrium sp.	50	120	34.52463172	126.9810802
20030916	0	NA	870	1960	34.772352	128.585461
20020730	0	NA	500	850	34.901793	128.563378
20020818	0	NA	150	4200	34.834661	128.486121
20140730	0	Pterosperma sp.	7000	9000	34.59033937	127.018835
20141017	0	Cochlodinium polykrikoides	0	0	33.34322903	119.7820689
20150908	1	Cochlodinium polykrikoides	160	160	36.88043243	129.4477373
20150908	1	Cochlodinium polykrikoides	150	3280	36.88043243	129.4477373
20150908	0	Cochlodinium polykrikoides	8	10	36.88043243	129.4477373
20071203	0	Akashiwo sanguinea	970	NA	34.77129346	128.5870035
20150908	1	Cochlodinium polykrikoides	208	1600	36.88043243	129.4477373
20070811	0	NA	2000	2800	34.72757508	128.6157286
20150908	1	Cochlodinium polykrikoides	870	4180	36.88043243	129.4477373
20020817	0	NA	260	2160	34.800952	128.517498
20150908	1	Cochlodinium polykrikoides	600	4750	36.88043243	129.4477373
20150908	1	Cochlodinium polykrikoides	30	300	36.88043243	129.4477373
20060530	0	NA	200	450	34.83713698	128.4443301
20011110	0	Alexandrium sp.	3100	6200	34.9041818	128.6058831
20040520	0	NA	150	980	34.802036	128.700894
20020819	0	NA	600	8000	34.825508	128.446505
20150908	1	Cochlodinium polykrikoides	10	5000	36.88043243	129.4477373
20040825	0	NA	12	NA	34.802036	128.700894
20150831	1	Cochlodinium polykrikoides	50	2200	36.45243001	129.502838
20150831	0	Cochlodinium polykrikoides	16	120	36.45243001	129.502838
20050607	0	NA	1800	2850	34.862685	128.417763
20150831	1	Cochlodinium polykrikoides	80	800	36.45243001	129.502838
20070811	0	NA	150	12500	34.72757508	128.6157286
20030824	0	NA	350	3290	34.802036	128.700894
20000615	0	Heterosigma	500	700	34.862241	128.419003
20150831	1	Cochlodinium polykrikoides	10	2380	36.45243001	129.502838
20150904	1	Cochlodinium polykrikoides	30	4900	36.12196294	129.4811877
20020819	0	NA	640	11140	34.769853	128.550179
20150903	1	Cochlodinium polykrikoides	40	25000	36.36407589	129.4841582
20040818	0	NA	280	600	34.802036	128.700894
20150829	1	Cochlodinium polykrikoides	18	1470	36.17004704	129.4938437
20150907	1	Cochlodinium polykrikoides	16	1936	36.08729149	129.4894697
20030830	0	NA	250	4600	34.772352	128.585461
20150829	0	Cochlodinium polykrikoides	20	120	36.17004704	129.4938437
20150907	1	Cochlodinium polykrikoides	12	3800	36.08729149	129.4894697
20150907	1	Cochlodinium polykrikoides	120	6200	36.08729149	129.4894697
20020812	0	NA	420	2440	34.710847	128.472235
20020812	0	NA	50	2200	34.796984	128.56621
20150903	1	Cochlodinium polykrikoides	4	800	36.36407589	129.4841582
20150904	1	Cochlodinium polykrikoides	10	5000	36.12196294	129.4811877
20150907	1	Cochlodinium polykrikoides	84	1800	36.08729149	129.4894697
20150903	1	Cochlodinium polykrikoides	600	2100	36.36407589	129.4841582
20070811	0	NA	120	1200	34.72757508	128.6157286
20080817	1	Cochlodinium polykrikoides	240	600	34.91085152	128.7234368
20010730	0	Prorocentrum triestinum	800	1200	34.862685	128.417763
20040806	0	NA	800	3000	34.728954	128.587015
20150904	1	Cochlodinium polykrikoides	500	1800	36.12196294	129.4811877
20150903	0	Cochlodinium polykrikoides	2	144	36.36407589	129.4841582
20150904	1	Cochlodinium polykrikoides	4	1200	36.12196294	129.4811877
20150820	1	Cochlodinium polykrikoides	1000	8000	36.11897753	129.4832718
20020905	0	NA	200	950	34.773356	128.642811
20070811	0	NA	1250	8970	34.72757508	128.6157286
20150825	0	Cochlodinium polykrikoides	10	30	36.14160521	129.4050632
20150907	1	Cochlodinium polykrikoides	30	400	36.08729149	129.4894697
20150904	1	Cochlodinium polykrikoides	20	2800	36.12196294	129.4811877
20030903	0	NA	130	320	34.802036	128.700894
20020819	0	NA	450	2200	34.773614	128.524484
20020823	0	NA	560	2800	34.825508	128.446505
20150907	1	Cochlodinium polykrikoides	350	3200	36.08729149	129.4894697
20150829	1	Cochlodinium polykrikoides	500	1700	36.17004704	129.4938437
20020816	0	NA	650	11060	34.710847	128.472235
20150904	1	Cochlodinium polykrikoides	2	290	36.12196294	129.4811877
20150904	1	Cochlodinium polykrikoides	70	3000	36.12196294	129.4811877
20040708	0	NA	600	1350	34.83713698	128.4443301
20020724	0	NA	5000	20000	34.88213	128.886754
20150901	1	Cochlodinium polykrikoides	10	8000	36.28821802	129.4900032
20020817	0	NA	250	7000	34.710847	128.472235
20150829	1	Cochlodinium polykrikoides	10	1600	36.17004704	129.4938437
20020823	0	NA	420	1720	34.769853	128.550179
20150901	1	Cochlodinium polykrikoides	200	2000	36.28821802	129.4900032
20150820	1	Cochlodinium polykrikoides	100	17920	36.11897753	129.4832718
20021002	0	NA	1100	1800	34.9041818	128.6058831
20040628	0	NA	600	940	34.787313	128.509301
20150901	0	Cochlodinium polykrikoides	2	14	36.28821802	129.4900032
20150903	1	Cochlodinium polykrikoides	30	1200	36.36407589	129.4841582
20150825	0	Cochlodinium polykrikoides	2	100	36.14160521	129.4050632
20150825	1	Cochlodinium polykrikoides	32	2010	36.14160521	129.4050632
20150820	1	Cochlodinium polykrikoides	80	4700	36.11897753	129.4832718
20150825	1	Cochlodinium polykrikoides	1250	3200	36.14160521	129.4050632
20000613	0	Heterosigma akashiwo	8000	21000	34.859808	128.736529
20150820	1	Cochlodinium polykrikoides	100	2500	36.11897753	129.4832718
20150901	1	Cochlodinium polykrikoides	10	2500	36.28821802	129.4900032
20150829	1	Cochlodinium polykrikoides	80	850	36.17004704	129.4938437
20020823	0	NA	2800	10200	34.750116	128.460356
20150904	1	Cochlodinium polykrikoides	64	2192	36.12196294	129.4811877
20000529	0	Prorocentrum micans	650	780	34.862685	128.417763
20150829	1	Cochlodinium polykrikoides	100	6000	36.17004704	129.4938437
20150907	1	Cochlodinium polykrikoides	10	7000	36.08729149	129.4894697
20150901	1	Cochlodinium polykrikoides	8	200	36.28821802	129.4900032
20150820	1	Cochlodinium polykrikoides	400	10000	36.11897753	129.4832718
20150820	1	Cochlodinium polykrikoides	300	2560	36.11897753	129.4832718
20000814	0	Prorocentrum	1100	2300	34.859808	128.736529
20150829	1	Cochlodinium polykrikoides	12	2160	36.17004704	129.4938437
20150901	1	Cochlodinium polykrikoides	16	1800	36.28821802	129.4900032
20080817	1	Cochlodinium polykrikoides	600	950	34.91085152	128.7234368
20070811	0	NA	20	850	34.72757508	128.6157286
20020815	0	NA	600	4400	34.800952	128.517498
20020820	0	NA	4500	12000	34.769853	128.550179
20150825	0	Cochlodinium polykrikoides	0	0	36.14160521	129.4050632
20150820	1	Cochlodinium polykrikoides	1200	4800	36.11897753	129.4832718
20001005	0	Cochlodinium,?	350	NA	34.9041818	128.6058831
20070811	0	NA	680	1200	34.72757508	128.6157286
20150825	0	Cochlodinium polykrikoides	20	150	36.14160521	129.4050632
20150903	1	Cochlodinium polykrikoides	15	2390	36.36407589	129.4841582
20150820	1	Cochlodinium polykrikoides	200	13000	36.11897753	129.4832718
20150825	0	Cochlodinium polykrikoides	0	0	36.14160521	129.4050632
20150825	1	Cochlodinium polykrikoides	10	1290	36.14160521	129.4050632
20150825	0	Cochlodinium polykrikoides	0	0	36.14160521	129.4050632
20040822	0	NA	NA	NA	34.802036	128.700894
20040806	0	NA	820	3100	34.802036	128.700894
20150827	1	Cochlodinium polykrikoides	300	3800	36.1038214	129.5052524
20150828	1	Cochlodinium polykrikoides	10	240	36.06074026	129.5942782
20150909	1	Cochlodinium polykrikoides	500	3500	36.03434444	129.5843225
20150827	1	Cochlodinium polykrikoides	50	10000	36.1038214	129.5052524
20150909	1	Cochlodinium polykrikoides	10	460	36.03434444	129.5843225
20150828	1	Cochlodinium polykrikoides	60	800	36.06074026	129.5942782
20030917	0	NA	900	3500	34.772352	128.585461
20040824	0	NA	10	48	34.802036	128.700894
20150823	1	Cochlodinium polykrikoides	390	850	36.05155418	129.5884697
20150909	1	Cochlodinium polykrikoides	130	7380	36.03434444	129.5843225
20150818	1	Cochlodinium polykrikoides	30	650	36.03079813	129.5906088
20150823	1	Cochlodinium polykrikoides	200	4250	36.05155418	129.5884697
20150821	1	Cochlodinium polykrikoides	100	12500	35.98119223	129.5784871
